transaction_id,user_id,género,linea_tc,interes_tc,monto,fecha,hora,dispositivo,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude
243,2262,M,60000,36,744.3,02/01/20,9,0,Supermercado,Ciudad de México,En proceso,False,0.0,22.33,False
244,2321,F,56000,34,558.64,02/01/20,9,0,Compra en línea,Guadalajara,Aceptada,False,0.0,16.76,True
245,2349,F,32000,45,124.7,02/01/20,9,0,Compra en línea,Guadalajara,Aceptada,False,0.0,3.74,False
246,2359,N,28000,59,418.19,02/01/20,9,0,Tienda departamental,Guadalajara,Aceptada,False,20.91,20.91,False
247,2369,M,94000,61,1038.08,02/01/20,9,0,Farmacia,Guadalajara,Aceptada,True,0.0,31.14,False
248,2398,M,35000,64,873.54,02/01/20,9,0,Abarrotes,Monterrey,En proceso,False,0.0,26.21,False
249,2629,N,87000,60,829.72,02/01/20,9,0,Compra en línea,Toluca,Aceptada,True,0.0,24.89,False
250,2754,M,90000,50,806.73,02/01/20,9,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,24.2,False
251,2799,M,66000,47,1071.86,02/01/20,9,0,Compra en línea,Cancún,Rechazada,False,0.0,32.16,False
252,3266,M,74000,61,558.31,02/01/20,9,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,16.75,False
253,3410,M,64000,47,923.63,02/01/20,9,0,Farmacia,Monterrey,Aceptada,False,0.0,27.71,False
254,3430,N,69000,53,326.87,02/01/20,9,0,,Guadalajara,Rechazada,True,0.0,9.81,False
255,3447,F,44000,40,346.9,02/01/20,9,0,Supermercado,Guadalajara,Rechazada,False,17.35,10.41,False
256,3584,F,60000,40,724.84,02/01/20,9,0,,Guadalajara,Rechazada,False,0.0,21.75,False
257,3705,M,70000,43,1058.32,02/01/20,9,0,Tienda departamental,Tijuana,Aceptada,True,0.0,31.75,False
258,3723,M,54000,40,657.01,02/01/20,9,0,Farmacia,Ciudad de México,Aceptada,False,32.85,19.71,False
259,3733,F,61000,40,904.72,02/01/20,9,0,Supermercado,Guadalajara,Aceptada,True,45.24,27.14,False
260,3751,F,92000,48,641.92,02/01/20,9,0,Farmacia,Monterrey,Aceptada,False,0.0,19.26,False
261,3952,N,35000,43,177.65,02/01/20,9,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,5.33,False
262,187,F,32000,47,384.45,02/01/20,10,0,Compra en línea,Monterrey,Rechazada,True,0.0,11.53,False
263,243,F,99000,64,246.5,02/01/20,10,0,,Ciudad de México,En proceso,False,0.0,7.4,False
264,289,M,87000,59,412.72,02/01/20,10,0,Supermercado,Cancún,Aceptada,False,0.0,12.38,False
265,537,M,66000,47,512.74,02/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,0.0,15.38,False
266,618,F,93000,46,418.78,02/01/20,10,0,Compra en línea,Monterrey,En proceso,False,0.0,12.56,False
267,652,F,86000,35,612.41,02/01/20,10,0,Tienda departamental,Monterrey,Rechazada,True,0.0,30.62,False
268,688,F,49000,35,792.47,02/01/20,10,0,Farmacia,Monterrey,En proceso,False,0.0,23.77,False
269,692,F,77000,51,675.37,02/01/20,10,0,Compra en línea,Tijuana,Aceptada,False,0.0,20.26,True
270,709,F,81000,57,834.94,02/01/20,10,0,,Nezahualcóyotl,Aceptada,False,0.0,41.75,False
271,782,M,94000,55,876.96,02/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,26.31,False
272,878,M,63000,39,665.19,02/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,33.26,19.96,False
273,981,M,81000,35,706.27,02/01/20,10,0,Abarrotes,Guadalajara,En proceso,True,35.31,21.19,False
274,997,M,48000,55,367.99,02/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,11.04,False
275,1139,F,36000,58,147.82,02/01/20,10,0,Farmacia,Guadalajara,Aceptada,False,0.0,4.43,False
276,1210,M,92000,56,79.11,02/01/20,10,0,Compra en línea,Toluca,Aceptada,True,0.0,2.37,False
277,1274,M,56000,64,565.93,02/01/20,10,0,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,16.98,False
278,1315,M,43000,48,121.01,02/01/20,10,0,,Monterrey,Aceptada,False,0.0,3.63,False
279,1389,F,39000,40,468.66,02/01/20,10,0,Farmacia,Nezahualcóyotl,Aceptada,False,23.43,14.06,False
280,1412,F,26000,43,1027.32,02/01/20,10,0,Supermercado,Monterrey,Aceptada,False,51.37,30.82,False
281,1543,F,81000,64,726.28,02/01/20,10,0,Supermercado,Monterrey,Aceptada,False,0.0,21.79,False
282,1640,M,70000,36,1.0,02/01/20,10,0,Compra en línea,Tijuana,Rechazada,False,0.0,0.03,False
283,1643,M,43000,52,353.29,02/01/20,10,0,Supermercado,Monterrey,En proceso,False,0.0,10.6,False
284,1747,M,37000,52,261.13,02/01/20,10,0,,Tijuana,Aceptada,True,13.06,7.83,False
285,1756,M,89000,63,525.62,02/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,15.77,False
286,1760,F,71000,59,332.98,02/01/20,10,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,9.99,False
287,1865,M,54000,38,391.62,02/01/20,10,0,Supermercado,Guadalajara,Aceptada,False,0.0,19.58,False
288,1970,F,65000,43,1188.06,02/01/20,10,0,Compra en línea,Monterrey,Rechazada,False,0.0,35.64,False
289,2052,F,37000,57,759.71,02/01/20,10,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,22.79,False
290,2059,M,30000,57,246.56,02/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,0.0,7.4,False
291,2060,M,48000,59,451.05,02/01/20,10,0,Supermercado,Guadalajara,En proceso,False,0.0,13.53,False
292,2092,F,89000,33,466.8,02/01/20,10,0,Abarrotes,Monterrey,Aceptada,False,0.0,14.0,False
293,2182,F,75000,42,364.7,02/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,18.24,10.94,False
294,2183,F,28000,32,478.17,02/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,14.35,False
295,2203,N,34000,47,693.74,02/01/20,10,0,Tienda departamental,Guadalajara,En proceso,False,34.69,20.81,False
296,2203,N,34000,47,336.21,02/01/20,10,0,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,10.09,False
297,2387,M,88000,55,418.99,02/01/20,10,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,12.57,False
298,2488,F,60000,34,856.81,02/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,25.7,False
299,2551,M,77000,43,550.33,02/01/20,10,0,Farmacia,Monterrey,Rechazada,False,0.0,16.51,False
300,2704,M,95000,53,743.38,02/01/20,10,0,,Toluca,Aceptada,False,0.0,22.3,False
301,2754,M,90000,50,1237.14,02/01/20,10,0,Compra en línea,Ciudad de México,En proceso,False,0.0,37.11,False
302,2845,F,31000,58,385.52,02/01/20,10,0,Compra en línea,Ciudad de México,Aceptada,False,19.28,11.57,False
303,2866,F,98000,62,828.05,02/01/20,10,0,Farmacia,Monterrey,En proceso,False,0.0,24.84,True
304,2918,F,77000,53,195.96,02/01/20,10,0,Tienda departamental,,Aceptada,False,9.8,5.88,False
305,2960,F,35000,60,878.95,02/01/20,10,0,,Guadalajara,En proceso,False,0.0,26.37,False
306,3073,M,51000,54,159.58,02/01/20,10,0,Compra en línea,Cancún,Aceptada,False,7.98,4.79,False
307,3105,N,66000,56,276.59,02/01/20,10,0,Compra en línea,Monterrey,Aceptada,True,0.0,13.83,False
308,3162,F,89000,57,903.75,02/01/20,10,0,Tienda departamental,Toluca,Aceptada,False,0.0,27.11,False
309,3379,N,31000,63,271.02,02/01/20,10,0,Tienda departamental,Cancún,Aceptada,False,13.55,8.13,False
310,3383,M,43000,45,693.1,02/01/20,10,0,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,48.52,False
311,3500,M,83000,39,113.97,02/01/20,10,0,,Guadalajara,Aceptada,True,5.7,3.42,False
312,3573,F,97000,33,767.48,02/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,0.0,23.02,False
313,3653,F,52000,39,589.02,02/01/20,10,0,Supermercado,Tijuana,Aceptada,False,0.0,17.67,False
314,3727,F,92000,56,904.67,02/01/20,10,0,Compra en línea,Nezahualcóyotl,Aceptada,False,45.23,27.14,True
315,3811,M,70000,40,1366.71,02/01/20,10,0,Tienda departamental,Cancún,Aceptada,False,68.34,41.0,False
316,3823,F,83000,50,367.17,02/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,11.02,False
317,3908,F,55000,51,281.77,02/01/20,10,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,8.45,False
318,3916,M,49000,48,76.86,02/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,0.0,2.31,False
319,257,F,68000,56,685.58,02/01/20,11,0,Abarrotes,Ciudad de México,Aceptada,False,0.0,20.57,False
320,305,M,52000,64,396.02,02/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,11.88,False
321,320,F,38000,61,674.59,02/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,20.24,True
322,320,F,38000,61,181.79,02/01/20,11,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,5.45,False
323,344,M,98000,34,566.16,02/01/20,11,0,Compra en línea,Ciudad de México,Rechazada,False,28.31,28.31,False
324,459,F,31000,57,389.17,02/01/20,11,0,Farmacia,Guadalajara,En proceso,False,0.0,11.68,False
325,525,M,42000,49,1.0,02/01/20,11,0,Tienda departamental,Tijuana,En proceso,False,0.0,0.03,False
326,565,M,92000,40,396.52,02/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,11.9,False
327,612,M,97000,57,700.0,02/01/20,11,0,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,21.0,False
328,630,F,79000,45,633.04,02/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,18.99,False
329,715,F,25000,43,1280.38,02/01/20,11,0,Farmacia,Ciudad de México,Aceptada,False,0.0,38.41,False
330,720,M,90000,38,811.86,02/01/20,11,0,Tienda departamental,Monterrey,En proceso,False,0.0,24.36,False
331,732,N,86000,49,909.09,02/01/20,11,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,27.27,False
332,838,M,46000,35,515.85,02/01/20,11,0,Farmacia,Monterrey,Aceptada,False,0.0,15.48,False
333,893,M,80000,43,823.89,02/01/20,11,0,Tienda departamental,Monterrey,En proceso,False,0.0,24.72,False
334,1081,N,89000,54,229.75,02/01/20,11,0,,Guadalajara,Aceptada,False,0.0,6.89,False
335,1103,F,51000,52,190.59,02/01/20,11,0,,Tijuana,Aceptada,False,9.53,5.72,False
336,1129,F,78000,39,1.0,02/01/20,11,0,Supermercado,Guadalajara,Aceptada,False,0.0,0.03,False
337,1139,F,36000,58,1163.98,02/01/20,11,0,,Guadalajara,Aceptada,False,0.0,34.92,False
338,1176,N,47000,32,568.54,02/01/20,11,0,Compra en línea,Guadalajara,En proceso,True,0.0,17.06,False
339,1364,M,94000,52,132.89,02/01/20,11,0,Compra en línea,Toluca,En proceso,False,0.0,3.99,False
340,1563,F,48000,47,517.16,02/01/20,11,0,Compra en línea,Guadalajara,En proceso,False,0.0,25.86,False
341,1601,N,99000,37,875.27,02/01/20,11,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,26.26,False
342,1615,F,43000,35,118.05,02/01/20,11,0,Tienda departamental,Tijuana,Aceptada,False,0.0,3.54,False
343,1658,F,99000,37,761.68,02/01/20,11,0,Tienda departamental,Guadalajara,En proceso,False,0.0,22.85,False
344,1724,M,43000,37,136.64,02/01/20,11,0,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,4.1,False
345,1784,F,89000,39,1.0,02/01/20,11,0,Supermercado,Nezahualcóyotl,En proceso,False,0.0,0.05,False
346,1859,F,26000,50,651.67,02/01/20,11,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,45.62,False
347,2039,M,61000,46,802.45,02/01/20,11,0,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,24.07,False
348,2153,F,82000,63,258.39,02/01/20,11,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,7.75,False
349,2160,M,80000,62,595.46,02/01/20,11,0,Compra en línea,Guadalajara,Aceptada,True,0.0,17.86,False
350,2222,M,47000,59,710.54,02/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,21.32,False
351,2223,F,89000,52,343.55,02/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,10.31,False
352,2333,M,45000,64,443.92,02/01/20,11,0,,Monterrey,En proceso,False,0.0,13.32,False
353,2431,F,43000,63,944.15,02/01/20,11,0,Compra en línea,Cancún,Aceptada,False,0.0,66.09,False
354,2543,F,32000,39,306.02,02/01/20,11,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,9.18,False
355,2634,M,55000,52,1068.88,02/01/20,11,0,Farmacia,Ciudad de México,Rechazada,False,0.0,32.07,False
356,2701,M,86000,48,356.04,02/01/20,11,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,10.68,False
357,2845,F,31000,58,1026.21,02/01/20,11,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,30.79,False
358,2862,F,86000,39,664.13,02/01/20,11,0,Supermercado,Guadalajara,Aceptada,False,0.0,19.92,False
359,3052,F,78000,41,1.0,02/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,0.03,False
360,3081,F,64000,49,229.78,02/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,11.49,6.89,False
361,3122,F,89000,62,783.22,02/01/20,11,0,Tienda departamental,Toluca,Aceptada,False,0.0,23.5,False
362,3149,F,77000,45,848.11,02/01/20,11,0,,Ciudad de México,Aceptada,True,0.0,25.44,False
363,3201,M,25000,43,122.6,02/01/20,11,0,Abarrotes,Monterrey,Aceptada,False,0.0,3.68,False
364,3315,N,25000,58,766.95,02/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,38.35,23.01,False
365,3387,M,52000,57,508.04,02/01/20,11,0,Supermercado,Nezahualcóyotl,Rechazada,True,0.0,15.24,False
366,3391,F,60000,56,762.55,02/01/20,11,0,Compra en línea,Toluca,Aceptada,False,0.0,22.88,False
367,3685,F,88000,55,263.96,02/01/20,11,0,,Tijuana,Aceptada,False,0.0,7.92,False
368,3685,F,88000,55,867.04,02/01/20,11,0,Supermercado,Tijuana,Rechazada,False,0.0,43.35,False
369,3852,M,97000,48,527.75,02/01/20,11,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,15.83,False
370,3918,M,59000,53,264.55,02/01/20,11,0,Farmacia,Ciudad de México,Rechazada,False,0.0,7.94,False
371,3988,F,26000,64,1117.47,02/01/20,11,0,Farmacia,Tijuana,En proceso,False,0.0,33.52,False
372,160,M,53000,62,819.3,02/01/20,12,0,Tienda departamental,Monterrey,En proceso,False,40.97,24.58,True
373,213,F,64000,42,672.51,02/01/20,12,0,Farmacia,Guadalajara,Aceptada,False,0.0,20.18,False
374,233,F,75000,64,252.02,02/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,12.6,7.56,False
375,354,F,61000,50,383.3,02/01/20,12,0,Tienda departamental,Tijuana,En proceso,False,0.0,11.5,False
376,484,M,29000,58,346.41,02/01/20,12,0,Abarrotes,Cancún,Aceptada,False,0.0,17.32,False
377,759,F,87000,37,272.38,02/01/20,12,0,Tienda departamental,Tijuana,Rechazada,False,13.62,19.07,False
378,796,F,46000,51,422.09,02/01/20,12,0,Farmacia,Monterrey,Aceptada,False,0.0,29.55,False
379,807,N,68000,39,581.19,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,40.68,False
380,856,M,45000,32,734.61,02/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,0.0,22.04,False
381,939,F,32000,38,10.7,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,0.32,False
382,964,F,72000,38,346.97,02/01/20,12,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,10.41,False
383,991,F,94000,47,686.85,02/01/20,12,0,Farmacia,Ciudad de México,Rechazada,False,0.0,20.61,False
384,1098,N,65000,40,808.59,02/01/20,12,0,Abarrotes,Cancún,Aceptada,False,0.0,24.26,False
385,1215,M,96000,51,585.84,02/01/20,12,0,Tienda departamental,Toluca,Aceptada,False,0.0,17.58,False
386,1323,M,48000,54,394.45,02/01/20,12,0,Farmacia,Monterrey,Aceptada,False,0.0,11.83,False
387,1328,F,99000,51,612.56,02/01/20,12,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,18.38,False
388,1542,M,73000,57,1282.15,02/01/20,12,0,Supermercado,Toluca,En proceso,False,64.11,38.46,False
389,1593,F,42000,42,292.39,02/01/20,12,0,Farmacia,Monterrey,En proceso,False,14.62,14.62,True
390,1617,F,98000,61,268.68,02/01/20,12,0,Supermercado,Ciudad de México,Rechazada,False,0.0,8.06,False
391,1678,F,45000,59,476.74,02/01/20,12,0,Abarrotes,Monterrey,En proceso,True,0.0,14.3,False
392,1808,F,76000,47,1078.08,02/01/20,12,0,Compra en línea,Guadalajara,Aceptada,False,0.0,32.34,False
393,1823,F,47000,46,451.85,02/01/20,12,0,,Guadalajara,Rechazada,False,0.0,13.56,False
394,1877,M,93000,49,485.68,02/01/20,12,0,Farmacia,Guadalajara,Aceptada,False,0.0,14.57,False
395,2163,N,81000,33,775.58,02/01/20,12,0,Tienda departamental,Tijuana,Aceptada,False,38.78,23.27,False
396,2258,F,90000,49,603.1,02/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,0.0,18.09,False
397,2451,F,70000,47,322.43,02/01/20,12,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,9.67,False
398,2462,M,66000,47,357.61,02/01/20,12,0,Compra en línea,Ciudad de México,Aceptada,False,17.88,17.88,False
399,2572,M,86000,60,213.25,02/01/20,12,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,10.66,False
400,2575,F,95000,33,819.55,02/01/20,12,0,Compra en línea,Guadalajara,En proceso,False,0.0,24.59,False
401,2647,M,88000,61,342.38,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,True,17.12,10.27,False
402,2791,M,59000,45,777.63,02/01/20,12,0,Tienda departamental,Guadalajara,En proceso,False,0.0,23.33,False
403,2801,M,39000,62,249.12,02/01/20,12,0,Tienda departamental,Tijuana,Aceptada,False,0.0,7.47,False
404,2841,M,68000,32,471.04,02/01/20,12,0,Compra en línea,Cancún,Aceptada,False,0.0,14.13,False
405,2974,M,26000,57,438.68,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,13.16,False
406,3054,M,74000,50,228.18,02/01/20,12,0,Farmacia,Guadalajara,Aceptada,True,0.0,11.41,False
407,3100,M,62000,58,715.04,02/01/20,12,0,,Guadalajara,Aceptada,False,0.0,21.45,False
408,3106,F,51000,46,151.27,02/01/20,12,0,,Nezahualcóyotl,Aceptada,False,0.0,4.54,False
409,3179,N,98000,37,341.99,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,17.1,10.26,False
410,3252,F,85000,54,794.96,02/01/20,12,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,23.85,False
411,3253,F,30000,58,278.55,02/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,13.93,False
412,3268,F,91000,62,230.29,02/01/20,12,0,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.0,6.91,False
413,3282,M,63000,61,226.66,02/01/20,12,0,Farmacia,Ciudad de México,En proceso,False,0.0,6.8,False
414,3283,F,93000,61,456.66,02/01/20,12,0,Farmacia,Toluca,Aceptada,False,0.0,13.7,False
415,3348,F,88000,57,632.47,02/01/20,12,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,18.97,False
416,3370,M,63000,55,310.79,02/01/20,12,0,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,9.32,False
417,3485,F,50000,58,128.61,02/01/20,12,0,Tienda departamental,Cancún,En proceso,False,0.0,3.86,False
418,3636,M,77000,41,1.0,02/01/20,12,0,Farmacia,Cancún,En proceso,False,0.0,0.03,False
419,3685,F,88000,55,331.45,02/01/20,12,0,Supermercado,,Aceptada,False,0.0,9.94,False
420,3749,F,32000,58,370.07,02/01/20,12,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,11.1,False
421,3772,F,32000,55,963.9,02/01/20,12,0,,Tijuana,En proceso,False,0.0,28.92,False
422,3977,F,58000,44,793.68,02/01/20,12,0,Supermercado,Nezahualcóyotl,En proceso,False,39.68,23.81,False
423,69,N,72000,62,1.0,02/01/20,13,0,Abarrotes,Monterrey,Aceptada,False,0.05,0.03,False
424,170,F,96000,44,807.8,02/01/20,13,0,Compra en línea,Monterrey,Aceptada,True,0.0,24.23,False
425,224,M,65000,42,542.24,02/01/20,13,0,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,16.27,False
426,265,F,56000,53,160.72,02/01/20,13,0,Compra en línea,Monterrey,Aceptada,False,0.0,4.82,True
427,301,F,86000,52,529.57,02/01/20,13,0,,Guadalajara,En proceso,True,0.0,15.89,False
428,316,M,81000,40,610.45,02/01/20,13,0,Farmacia,Monterrey,Aceptada,True,0.0,18.31,False
429,356,M,99000,38,1.0,02/01/20,13,0,Tienda departamental,Cancún,En proceso,False,0.0,0.05,False
430,393,F,53000,56,257.4,02/01/20,13,0,Farmacia,Monterrey,Aceptada,True,0.0,7.72,False
431,478,M,64000,34,482.34,02/01/20,13,0,Farmacia,Ciudad de México,Rechazada,True,0.0,14.47,False
432,480,F,78000,57,731.7,02/01/20,13,0,Abarrotes,Monterrey,Aceptada,False,0.0,21.95,False
433,654,F,33000,38,1033.25,02/01/20,13,0,Farmacia,Ciudad de México,Aceptada,False,0.0,31.0,False
434,681,N,33000,33,364.69,02/01/20,13,0,Compra en línea,Tijuana,Aceptada,False,0.0,10.94,False
435,796,F,46000,51,841.05,02/01/20,13,0,Tienda departamental,Monterrey,Aceptada,False,0.0,25.23,False
436,948,F,98000,45,805.64,02/01/20,13,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,24.17,False
437,986,F,52000,45,499.27,02/01/20,13,0,Farmacia,Nezahualcóyotl,En proceso,False,24.96,14.98,False
438,1041,F,72000,53,60.59,02/01/20,13,0,Compra en línea,Tijuana,Aceptada,False,0.0,1.82,False
439,1057,N,37000,51,1.0,02/01/20,13,0,Tienda departamental,Monterrey,Aceptada,False,0.0,0.03,False
440,1117,F,92000,38,577.59,02/01/20,13,0,Abarrotes,Ciudad de México,En proceso,False,0.0,17.33,False
441,1370,N,39000,54,158.53,02/01/20,13,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,4.76,False
442,1380,M,82000,38,1.0,02/01/20,13,0,Tienda departamental,Cancún,En proceso,False,0.0,0.03,False
443,1420,M,67000,37,88.48,02/01/20,13,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,2.65,False
444,1524,M,75000,43,191.24,02/01/20,13,0,Farmacia,Monterrey,Aceptada,False,0.0,5.74,False
445,1598,F,60000,58,723.38,02/01/20,13,0,,Toluca,En proceso,False,36.17,21.7,False
446,1612,F,34000,55,484.18,02/01/20,13,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,24.21,False
447,1799,F,93000,38,469.77,02/01/20,13,0,Abarrotes,Guadalajara,Aceptada,False,0.0,23.49,False
448,1808,F,76000,47,1050.5,02/01/20,13,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,31.52,False
449,1814,M,44000,42,737.34,02/01/20,13,0,Tienda departamental,Monterrey,Aceptada,False,0.0,22.12,False
450,1878,F,62000,34,231.53,02/01/20,13,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,6.95,False
451,1990,F,91000,64,510.2,02/01/20,13,0,Tienda departamental,Monterrey,En proceso,False,0.0,15.31,False
452,2004,F,76000,59,681.13,02/01/20,13,0,Supermercado,Nezahualcóyotl,En proceso,False,34.06,20.43,False
453,2017,F,86000,60,856.48,02/01/20,13,0,,Guadalajara,Aceptada,False,0.0,25.69,False
454,2117,F,38000,58,546.03,02/01/20,13,0,Farmacia,Monterrey,Aceptada,False,0.0,16.38,False
455,2184,M,86000,57,270.66,02/01/20,13,0,Farmacia,Guadalajara,Aceptada,False,0.0,8.12,False
456,2195,F,50000,44,922.92,02/01/20,13,0,Supermercado,Tijuana,Aceptada,False,46.15,27.69,False
457,2303,M,56000,63,687.59,02/01/20,13,0,Farmacia,Guadalajara,En proceso,True,0.0,20.63,False
458,2313,N,62000,47,756.14,02/01/20,13,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,22.68,False
459,2318,M,99000,61,888.27,02/01/20,13,0,Supermercado,Ciudad de México,Aceptada,False,0.0,26.65,False
460,2330,M,51000,56,50.62,02/01/20,13,0,Tienda departamental,,Aceptada,False,0.0,2.53,False
461,2509,F,96000,42,417.92,02/01/20,13,0,Farmacia,Monterrey,En proceso,False,0.0,12.54,False
462,2634,M,55000,52,744.87,02/01/20,13,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,22.35,False
